shopee,NIL,Skechers,Skechers Online Exclusive Women Sport Social Muse Walking Shoes - 8730031-BBK,"50%OFF, 20%OFF, 10%OFF, 10%Coins Cashback",$89.00,$76.90,35,https://shopee.sg/Skechers-Online-Exclusive-Women-Sport-Social-Muse-Walking-Shoes-8730031-BBK-i.84710867.15550101348?sp_atk=744c1b04-3ae3-434f-8b6a-4150aa7af8b7&xptdk=744c1b04-3ae3-434f-8b6a-4150aa7af8b7,https://down-sg.img.susercontent.com/file/sg-11134201-7qvda-ljxofiwudq53d1,"
Description:
Never run out of style in the Skechers Women Sport Social Muse Shoes. This lace-up features a breathable knit upper for added comfort. 
Features:- Breathable knit upper- Sporty design with a lace-up front- Skechers® logo detail
",08-08-2023
shopee,NIL,Skechers,"Skechers Online Exclusive Women Cali Footsteps Breezy Feels Sandals - 111054-LTBL - Slipper, Casual","50%OFF, 20%OFF, 10%OFF, 10%Coins Cashback",$69.00,$59.70,35,https://shopee.sg/Skechers-Online-Exclusive-Women-Cali-Footsteps-Breezy-Feels-Sandals-111054-LTBL-Slipper-Casual-i.84710867.19840798996?sp_atk=6fa310c3-72e4-4eb5-9815-c634d7706795&xptdk=6fa310c3-72e4-4eb5-9815-c634d7706795,https://down-sg.img.susercontent.com/file/sg-11134201-7qvev-ljxoca9z3o0m6d,"Description:
Lighten up your comfortable warm weather look with the SKECHERS Cali Gear: Footsteps sandal. Soft smooth flexible EVA foam upper in a casual comfort slingback slide sandal design with adjustable heel strap and contoured Luxe Foam footbed.
Features:- Soft smooth flexible EVA foam upper- Nearly one piece design EVA upper and midsole for smooth comfort- Two strap slide design with heel sling strap- Solid color EVA with rounded edges for fashionable look- Heel slingback strap with adjustable side hook and loop closure for a precise fit- Nearly seamless interior for comfort- Luxe Foam sculpted and contoured comfort footbed with SKECHERS logo- Padded and contoured comfort footbed- Lightweight shock absorbing midsole- Flexible traction outsole- Water friendly design- Easy to clean - hand wash, dry in shade




",08-08-2023
shopee,NIL,Skechers,Skechers Women Sport D'Lux Fitness Perfect Timing Shoes - 149836-BKMT Air-Cooled Memory Foam Relaxed Fit,"50%OFF, 20%OFF, 10%OFF, 10%Coins Cashback",$129.00,$109.20,30,https://shopee.sg/Skechers-Women-Sport-D'Lux-Fitness-Perfect-Timing-Shoes-149836-BKMT-Air-Cooled-Memory-Foam-Relaxed-Fit-i.84710867.14593036931?sp_atk=74fddfbf-3ed6-49b7-97b2-4b875cf1f2c9&xptdk=74fddfbf-3ed6-49b7-97b2-4b875cf1f2c9,https://down-sg.img.susercontent.com/file/sg-11134201-7qvd3-ljxofo58rf04b5,"Description:
Stay motivated in well-cushioned comfort during your workouts with Skechers Relaxed Fit®: D'Lux Fitness. This sporty lace-up features an engineered mesh upper with leather overlays and cushioned Skechers Air-Cooled Memory Foam® insole.
Features:- Relaxed Fit® for a roomy comfort fit at toe and forefoot- Skechers Air-Cooled Memory Foam® cushioned comfort insole- Engineered mesh upper with leather overlays and a lace-up front- Well-cushioned platform midsole for added support- Flexible traction outsole- Skechers® logo detail



",08-08-2023
shopee,NIL,Skechers,Skechers Online Exclusive Women Max Cushioning Hyper Craze Bounce Shoes - 129271-BKW Air-Cooled Goga Mat,"50%OFF, 20%OFF, 10%OFF, 10%Coins Cashback",$179.00,$151.50,28,https://shopee.sg/Skechers-Online-Exclusive-Women-Max-Cushioning-Hyper-Craze-Bounce-Shoes-129271-BKW-Air-Cooled-Goga-Mat-i.84710867.20338937177?sp_atk=a164f313-c380-486d-89f9-1d35b20053e8&xptdk=a164f313-c380-486d-89f9-1d35b20053e8,https://down-sg.img.susercontent.com/file/sg-11134201-7qveg-ljxobq4op9au5a,"Description:
Experience the absolute ultimate in cushioning and bounce-back response wearing Skechers Max Cushioning® Hyper Craze Bounce. This performance lace-up features a ripstop engineered mesh upper with a Skechers Air-Cooled Goga Mat™ insole, Hyper Burst® midsole cushioning, and an anti-slip Goodyear® Performance Outsole.
Features:- Skechers Max Cushioning® design for exceptional comfort and support- Skechers Air-Cooled Goga Mat™ breathable insole with high-rebound cushioning- HYPER BURST® cushioning midsole offers a highly responsive and ultra-lightweight experience. This innovative resilient foam is created using a 'Super Critical®' process with spherically-shaped cells compressed into the midsole.- Anti-slip Goodyear® Performance Outsole delivers enhanced traction, stability and durability- Ortholite® comfort foam insole layer adds long-term cushioning and high-level breathability with 5% recycled rubber content- Lace-up performance design with a ripstop engineered mesh upper- Dimpled texture midsole- Flexible traction outsole with padded heel for added stability- Machine washable- Skechers® logo detail



",08-08-2023
shopee,NIL,Skechers,Skechers Online Exclusive Women On-The-GO Hyper Slide Stellar Walking Sandals - 140456-FUS Machine washable,"20%OFF, 10%OFF, 10%Coins Cashback",$89.00,$42.90,28,https://shopee.sg/Skechers-Online-Exclusive-Women-On-The-GO-Hyper-Slide-Stellar-Walking-Sandals-140456-FUS-Machine-washable-i.84710867.16286920090?sp_atk=4f881d47-cee2-45a2-9bdd-b24dd33b240e&xptdk=4f881d47-cee2-45a2-9bdd-b24dd33b240e,https://down-sg.img.susercontent.com/file/sg-11134201-7qvd3-ljxof23yyvph19,"Description:
Enjoy next level comfort and effortless style in Skechers Hyper Slide. This slide sandal features a leather upper with HYPER BURST® cushioning and a Goodyear® Rubber Outsole.
Features:- HYPER BURST® cushioning midsole offers a highly responsive and ultra-lightweight experience. This innovative resilient foam is created using a 'Super Critical®' process with spherically-shaped cells compressed into the midsole.- Goodyear® Rubber Outsole for enhanced traction, stability and durability- Leather upper in an athletic recovery slide sandal design- Contoured comfort footbed- Skechers® logo detail




",08-08-2023
shopee,NIL,Skechers,Skechers Online Exclusive Women We Bare Bears SKECHERS Street V'Lites Shoes - 896067-PKMT Air-Cooled Memory Foam,"20%OFF, 10%OFF, 10%Coins Cashback",$99.00,$42.90,27,https://shopee.sg/Skechers-Online-Exclusive-Women-We-Bare-Bears-SKECHERS-Street-V'Lites-Shoes-896067-PKMT-Air-Cooled-Memory-Foam-i.84710867.17124615108?sp_atk=27897e00-6c38-49c6-9a2e-6de0d49b2ce8&xptdk=27897e00-6c38-49c6-9a2e-6de0d49b2ce8,https://down-sg.img.susercontent.com/file/sg-11134201-7qvg7-ljxoeevz12tz4a,"Description:
Embark on an exciting journey with the We Bare Bears as they set on an adventure to fit into the human society. Channel your love for the bears in the Skechers Women We Bare Bears SKECHERS Street V'Lites Shoes. Smooth synthetic and mesh fabric upper in a slip on fashion sneaker with stitching and overlay detail. Air Cooled Memory Foam insole.
Features:- Contrast colored stitching accents- Heel overlay with pull on top fabric loop- Embroidered side S logo- Soft fabric shoe lining- Air Cooled Memory Foam insole- Flexible traction outsole- Skechers® logo details



",08-08-2023
shopee,NIL,Skechers,Skechers Online Exclusive Women Flex Appeal 4.0 Shoes - 149307-SLTP Air-Cooled Memory Foam Machine Washable,"50%OFF, 20%OFF, 10%OFF, 10%Coins Cashback",$109.00,$92.30,27,https://shopee.sg/Skechers-Online-Exclusive-Women-Flex-Appeal-4.0-Shoes-149307-SLTP-Air-Cooled-Memory-Foam-Machine-Washable-i.84710867.10529703686?sp_atk=a325acdd-dcc8-4f80-bc91-20214dd57bec&xptdk=a325acdd-dcc8-4f80-bc91-20214dd57bec,https://down-sg.img.susercontent.com/file/sg-11134201-7qvdg-ljxogsnbhptqf7,"Description:
Get a new perspective on flexible sporty style and comfort with the Skechers Flex Appeal 4.0 shoe. This lace-up sneaker features a heathered jersey and breathable athletic mesh upper with a cushioned Air-Cooled Memory Foam® insole.
Features:- Air-Cooled Memory Foam® cushioned insole- Soft heathered jersey and breathable athletic mesh upper- Sporty lace-up sneaker design- Lightweight shock-absorbing midsole- Super flexible rubber traction outsole- Machine washable- Skechers® logo detail



",08-08-2023
shopee,NIL,Skechers,"Skechers Women Sport Active Arch Fit Refine Don't Go Shoes - 104164-SLT Arch Fit, Machine Washable, Stretch Fit, Vegan","50%OFF, 20%OFF, 10%OFF, 10%Coins Cashback",$109.00,$98.00,26,https://shopee.sg/Skechers-Women-Sport-Active-Arch-Fit-Refine-Don't-Go-Shoes-104164-SLT-Arch-Fit-Machine-Washable-Stretch-Fit-Vegan-i.84710867.17092726551?sp_atk=bec2b30f-0bf2-46d6-823f-f9a9128d6bf3&xptdk=bec2b30f-0bf2-46d6-823f-f9a9128d6bf3,https://down-sg.img.susercontent.com/file/sg-11134201-7qvdy-litx718p3amn43,"Description:
Enjoy long-lasting supportive comfort wearing the Skechers Arch Fit® Refine shoe. This slip-on style walking sneaker features a heathered soft engineered knit upper in a Stretch Fit® with removable Arch Fit® insole and a lightweight cushioned midsole.
Features:- Patented Skechers Arch Fit® insole system with podiatrist-certified arch support- Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans- Removable insole helps mold to your foot to reduce shock and increase weight dispersion- Stretch Fit® design for a sock-like comfort fit- Soft engineered athletic mesh knit upper with a slip-on style- Air-cooled design- Lightweight cushioned midsole- Flexible traction outsole- Machine washable- Skechers® and Arch Fit® logo detail



",08-08-2023
shopee,NIL,Skechers,"Skechers Women Sport D'Lux Fitness Roam Free Shoes - 149835-BKMT - Air-Cooled Memory Foam, Sneakers, Casual","50%OFF, 20%OFF, 10%OFF, 10%Coins Cashback",$129.00,$111.50,26,https://shopee.sg/Skechers-Women-Sport-D'Lux-Fitness-Roam-Free-Shoes-149835-BKMT-Air-Cooled-Memory-Foam-Sneakers-Casual-i.84710867.11397650829?sp_atk=6a92ab92-8572-40c2-9531-d5b98275a25e&xptdk=6a92ab92-8572-40c2-9531-d5b98275a25e,https://down-sg.img.susercontent.com/file/sg-11134201-7qvf3-ljxogo3c49vped,"Description:
Keep cool in well-cushioned comfort during your workouts with Skechers Relaxed Fit®: D'Lux Fitness. This lace-up features a breathable mesh and synthetic upper, Skechers Air-Cooled Memory Foam® insole and a well-cushioned midsole.
Features:- Relaxed Fit® for a roomy comfort fit at toe and forefoot- Skechers Air-Cooled Memory Foam® cushioned comfort insole- Crafted with 100% vegan materials- Lace-up breathable mesh and synthetic upper- Well-cushioned supportive platform midsole- Machine washable- Flexible traction outsole- Skechers® logo detail



",08-08-2023
shopee,NIL,Skechers,Skechers Online Exclusive Women Sport Lander S Petal Pusher Shoes - 149895-BKW Air-Cooled Memory Foam Goodyear Rubber,"50%OFF, 20%OFF, 10%OFF, 10%Coins Cashback",$129.00,$116.10,25,https://shopee.sg/Skechers-Online-Exclusive-Women-Sport-Lander-S-Petal-Pusher-Shoes-149895-BKW-Air-Cooled-Memory-Foam-Goodyear-Rubber-i.84710867.21838935709?sp_atk=310ee699-c919-4cd2-b188-29d100da9b8b&xptdk=310ee699-c919-4cd2-b188-29d100da9b8b,https://down-sg.img.susercontent.com/file/sg-11134201-7qvec-ljxoabgcpblx77,"Description:
Add a cool kick to your style with Skechers Lander S. This lace-up features a suede leather and mesh upper with a Skechers Air-Cooled Memory Foam® cushioned comfort insole, plus a Goodyear® Performance Outsole.
Features:- Skechers Air-Cooled Memory Foam® cushioned comfort insole- Goodyear® Performance Outsole delivers enhanced traction, stability and durability- Leather suede and mesh upper with a lace-up front- Skechers® logo detail



",08-08-2023
shopee,NIL,Skechers,Skechers Online Exclusive Women Foamies Darvon Hartleb Sandals - 8730071-WBK,"20%OFF, 10%OFF, 10%Coins Cashback",$49.00,$20.90,25,https://shopee.sg/Skechers-Online-Exclusive-Women-Foamies-Darvon-Hartleb-Sandals-8730071-WBK-i.84710867.20037579763?sp_atk=dd08783c-3776-4395-9e1e-967c16f163d7&xptdk=dd08783c-3776-4395-9e1e-967c16f163d7,https://down-sg.img.susercontent.com/file/sg-11134201-7qvex-ljxoc5ga4fzy31,"Description: 
Warm-weather style and easygoing comfort combine in Skechers Foamies®: Darvon. This casual sculpted one band slide sandal features a flexible EVA upper with a contoured cushioned footbed. 
Features: - Contoured cushioned footbed - Sculpted lightweight flexible EVA Foamies® upper - Flexible traction outsole - Skechers® logo detail




",08-08-2023
shopee,NIL,Skechers,"Skechers Online Exclusive Women Foamies GOwalk 5 Bali Walking Sandals - 111100-AQUA - Slipper, Casual","50%OFF, 20%OFF, 10%OFF, 10%Coins Cashback",$69.00,$59.70,25,https://shopee.sg/Skechers-Online-Exclusive-Women-Foamies-GOwalk-5-Bali-Walking-Sandals-111100-AQUA-Slipper-Casual-i.84710867.18273177825?sp_atk=7b4183a2-bf93-4a93-a6b3-04dc4d669730&xptdk=7b4183a2-bf93-4a93-a6b3-04dc4d669730,https://down-sg.img.susercontent.com/file/sg-11134201-7qvf0-ljxodteyew3ie0,"
Description:
Find your ideal island-ready style in Foamies: Skechers GOwalk 5™. This sporty flip-flop thong sandal features a lightweight and perforated EVA upper, plus ULTRA GO® cushioning midsole, contoured footbed and high-rebound Comfort Pillar Technology® for added support.
Features:- Lightweight, responsive ULTRA GO® cushioning- Comfort Pillar Technology® for added support- Sculpted and perforated Foamies EVA lightweight flexible upper- Contoured footbed- Sporty flip-flop thong sandal design- Durable rubber dual-density traction outsole for stability- Water-friendly design- Hand wash, dry in shade.- Skechers® logo detail
",08-08-2023
shopee,NIL,Skechers,Skechers Online Exclusive Women We Bare Bears SKECHERS Street V'Lites Shoes - 896063-WMLT Air-Cooled Memory Foam,"20%OFF, 10%OFF, 10%Coins Cashback",$99.00,$42.90,24,https://shopee.sg/Skechers-Online-Exclusive-Women-We-Bare-Bears-SKECHERS-Street-V'Lites-Shoes-896063-WMLT-Air-Cooled-Memory-Foam-i.84710867.17824615090?sp_atk=114a8fe7-f671-4b59-9973-e46e227a9376&xptdk=114a8fe7-f671-4b59-9973-e46e227a9376,https://down-sg.img.susercontent.com/file/sg-11134201-7qvfo-ljxoe2rioy44f2,"Description:
Embark on an exciting journey with the We Bare Bears as they set on an adventure to fit into the human society. Channel your love for the bears in the Skechers Women We Bare Bears SKECHERS Street V'Lites Shoes. Smooth synthetic and mesh fabric upper in a slip on fashion sneaker with stitching and overlay detail. Air Cooled Memory Foam insole.
Features:- Contrast colored stitching accents- Heel overlay with pull on top fabric loop- Embroidered side S logo- Soft fabric shoe lining- Air Cooled Memory Foam insole- Flexible traction outsole- Skechers® logo details



",08-08-2023
shopee,NIL,Skechers,"Skechers Online Exclusive Women Foamies GOwalk 5 Bali Walking Sandals - 111100-GRY - Slipper, Casual","50%OFF, 20%OFF, 10%OFF, 10%Coins Cashback",$69.00,$59.70,23,https://shopee.sg/Skechers-Online-Exclusive-Women-Foamies-GOwalk-5-Bali-Walking-Sandals-111100-GRY-Slipper-Casual-i.84710867.23423933148?sp_atk=520c580b-3cb0-4e48-801e-17e75c7c5cf0&xptdk=520c580b-3cb0-4e48-801e-17e75c7c5cf0,https://down-sg.img.susercontent.com/file/sg-11134201-7qved-ljxo8imbmarp43,"
Description:
Find your ideal island-ready style in Foamies: Skechers GOwalk 5™. This sporty flip-flop thong sandal features a lightweight and perforated EVA upper, plus ULTRA GO® cushioning midsole, contoured footbed and high-rebound Comfort Pillar Technology® for added support.
Features:- Lightweight, responsive ULTRA GO® cushioning- Comfort Pillar Technology® for added support- Sculpted and perforated Foamies EVA lightweight flexible upper- Contoured footbed- Sporty flip-flop thong sandal design- Durable rubber dual-density traction outsole for stability- Water-friendly design- Hand wash, dry in shade.- Skechers® logo detail


",08-08-2023
shopee,NIL,Skechers,"Skechers Women BOBS Sport B Flex Color Connect Walking Shoes - 117121-LAV Memory Foam Machine Washable,Stretch Fit","50%OFF, 20%OFF, 10%OFF, 10%Coins Cashback",$119.00,$107.00,21,https://shopee.sg/Skechers-Women-BOBS-Sport-B-Flex-Color-Connect-Walking-Shoes-117121-LAV-Memory-Foam-Machine-Washable-Stretch-Fit-i.84710867.19634712609?sp_atk=e4074c39-5d29-4d5d-a466-2c462146fbfe&xptdk=e4074c39-5d29-4d5d-a466-2c462146fbfe,https://down-sg.img.susercontent.com/file/sg-11134201-7qvf1-litx2it4si898b,"Description:
Sleek sporty style and flexible comfort meet in BOBS from Skechers™ BOBS Sport B Flex. This slip-on sneaker features a Stretch Fit® monochromatic engineered knit upper with an optional lace-up front and a cushioned Skechers Memory Foam™ insole. For every BOBS purchase, a donation is made to animals in need.
Features:- Skechers Memory Foam™ cushioned comfort insole- Stretch Fit® slip-on design for sock-like comfort- Crafted with 100% vegan materials- Monochromatic athletic engineered mesh upper- Optional lace-up front- Flexible traction outsole- Machine washable- BOBS from Skechers™ logo detail



",08-08-2023
shopee,NIL,Skechers,Skechers Online Exclusive Women Sport Roseate Look Club Shoes - 8730064-WPK Memory Foam,"20%OFF, 20%OFF, 10%OFF, 10%Coins Cashback",$99.00,$83.80,21,https://shopee.sg/Skechers-Online-Exclusive-Women-Sport-Roseate-Look-Club-Shoes-8730064-WPK-Memory-Foam-i.84710867.22141404543?sp_atk=8b925f89-c5cf-42dd-8c38-fdd2be607cf1&xptdk=8b925f89-c5cf-42dd-8c38-fdd2be607cf1,https://down-sg.img.susercontent.com/file/sg-11134201-7qvel-ljxo9vcqdqxj65,"Description: 
Walk in daily comfort in the Skechers Roseate shoes. 
Features: - Breathable mesh upper - Padded collar and tongue - Flexible traction outsole - Skechers® logo detail


",08-08-2023
